query_cid,label,sub_id,text,image
bafyreiexk3owomxvr24ifg7mpkrhdivftyhkyzmdc4hczhvneymxmibaqa,intolerant,1,Did you read any of the shit I'm sending you? Or are you cool just being confidently wrong all the time? Also Israel is committing a genocide and YOU'RE SUPPORTING IT,
bafyreiczilcyx32atmxvdjtikf75zmysbgzafdwhxrbovgdpnytsfqkbyy,intolerant,1,"Soooo Zionists in Israel's name have killed or maimed 250, 000 Palestinians. Now invading Syria and annexing the West Bank ! 
These are the ""chosen"" Zionists ! Chosen to kill mothers, children, Aid Workers, journalists etc ! ! !
Sick excuses for humans.....",
bafyreieyg5cdom5ptsomkn377mji7tyfjnjx46ewme5mkdlrs6mvr2rpam,intolerant,1,"someone who believes in a racist, israeli colonial state. enjoys genocide. the usual",
bafyreifropzdlxiawwtsa6evjd5ucymlj2ah6nryl424m56vbdbhc6plsa,intolerant,1,"They’re not going to stop. And nobody is going to stop them. 

Israel is going to get everything they want, kill as many people as they want, and will get away with all of it. 

I hate this timeline.",
bafyreihl6qkyefptl7v4p2r4vpwojojwzjg2g6wic4tg53uv6p2ntznbae,intolerant,1,"I would like to think so, but polls show Israelis are - by a considerable margin - fully behind this genocide.   They don't think Palestinians are human.   The same can be said of every one of these miserable 'settlers', squatting on stolen land, hiding behind IDF thugs as they murder and destroy.",
bafyreiabjwamrkwju4kpqrgaaqcenfyxvku5nqluqzke5mjy2irlalo4jy,intolerant,1,"So Israel, genocide is okay if you're not the victim? 

Did I understand that correctly?

Gaza Genocide.",
bafyreifykecjbbskcqifrm7ndpf3iornjly4ycxamcgsgqbeh4qeoiofty,intolerant,1,The Jews ✡️ of Israel 🇮🇱  are a shameful murderous lot now.,
bafyreib3aozs5y4vgk3kwvnzb2gdgsgzoqk4kg3r23dxcnj7e23jkovxv4,intolerant,1,Israel is not even tollerant of jewish people at this point....,
bafyreif4xwwilkngcfmzphrv2gntptrc4qpgbt4oxpdnrkyef44u4e4wry,intolerant,1,What Israel is doing is committing genocide. There are no “both sides” of this.,
bafyreigpwajwpt3w7t2hhmyezxdcpbaktl5kcdswapricgipxkdu446gbi,intolerant,1,"It's just the opposite, and 'Israel' must be disarmed and dismantled.
Enough with genocide and fascists like you.",
bafyreiaymfkn3bhxdis25wdhp4hvibs3cntpqhyzkb27anauzq3jr22jce,intolerant,1,why does nobody call out the state of Israel for being antisemitic when it keeps murdering Jews? 🤔,
bafyreiakd673aztxeo5bvigbmzbxazvuqyxcbn3f5ovkvvdqqqbjqsoouy,intolerant,1,Israelis are Nazis and none of their bullshit propaganda is gonna change this fact,
bafyreichfgyyx5f5vpmroibjw6my3tor2nqzynuwni5v53pwsm2niwxjai,intolerant,1,"There is an urgent need for ISRAEL to stop this genocide.

But you are far too cowardly to say so.",
bafyreibrrzyx2sudmagm6ijhldspw64qqwmuli6bm7ttuqjejao247f7ae,intolerant,1,"*Israel.

Dont lump my antigenocide Jewish friend with them.",
bafyreihyh3yibqljqjolupcasq3vfi7xb3z5i7bwwuqqvjlye4k77nxpqm,intolerant,1,"Yeah Israel is bad, but you celebrate the murder of >1000 human beings and downplay the extermination of those you want to see exterminated. You're one sick puppy.",
bafyreiga4ym2nahf75x3wkf7co7gekldeoicjlyjea4judbw53no2cvpcq,intolerant,1,"Israel is definitely a genocidal ethnostate- but none of the Jews I know are Nazis! 

On the other hand, i’ve yet to meet an Israeli who is not a rabid bloodthirsty freak. No reason for that to be any reflection of the faith, right?",
bafyreieo6s6xih5bbrungnsd3srh2wzb57vgkzvwtmk4zytgv2monxn37q,intolerant,1,"This is retribution on a scale that Nazis would be proud of 🤬

Israel is a criminal State 🖕",
bafyreihy725e6sbvaxvsisd77rnmrta4tiefzukl5rnofdsmihtvdafe7u,intolerant,1,I’m just going with the fact that Israel is a terrorist state that does not give a fuck about what the international community thinks,
bafyreih6gh7zirdg2bqwrpehx6w5jdxnaqegjjuabqizke3t4wwcdjtznm,intolerant,1,"If you support Israel, a genocidal colony, then you are a genocidal Zionist",
bafyreih64detdlqqyipdsxunx37u6e5ylatwernal4htgksz75sjwi6fjy,intolerant,1,and the same people who directly support ISRAELIS .. mass murdering Palestinians ..,
bafyreieeo56wbvrjwmnklapv64wg25dz4eidwowdblc5yjrgxa43xush74,intolerant,1,Same in Palestine. Israel needs to get to fk out.,
bafyreialw26ugj4kt4ahiyslfp72pjl2mbxssrooidg7nxc577emp5sf3y,intolerant,1,Not all of them. But as more than two thirds of Israelis support the ethnic cleansing of Gaza I have no problem believing the majority are evil.,
bafyreib4qvhbj2ao5srgiyoudaiv5rlvgetxfvaksmpkojugnqet3c5o3u,intolerant,1,"No israel is not a state at all.. 
and the people israelis are terrorists..",
bafyreiec5xbfjspqbcxgguz6xpisgejcgk55ez7bopoefrvfqcg2cn4vra,intolerant,1,"Don't get me wrong: Israel is conducting a genocide, and should be stopped. But that doesn't make antisemitism and killing civilians ok.",
bafyreietoctmnhijbcbdyqgdgx6whpn2srkyhj2mhh6k2ixlw5xpqfse74,intolerant,1,the people who are mad at this looooooove genocide and think anyone who opposes Israel war crimes is anti-semetic (which! seems pretty anti-semetic tbh!),
bafyreiapldqoy4nj3rl26bqckiapkttzx23yc4phfbkqqmomntvsoj4urq,intolerant,1,Israel GENOCIDA!,
bafyreiamtmhdcuup2pm4v5s66xhkq4o6yzhx4t2mbuwgl2w72pdo7wwud4,intolerant,1,like yoiu and your genocidal junky president wasnt going to exterminate palestine anyway.,
bafyreic6qwubvkv5kpyvmdmc23utw5swkuo3jcnnnjsq5zlev6v3i5wrfu,intolerant,1,"So you'll never post again, cause I never have, in fact I've gone out of my way to explain how jewishness has nothing to do with what is really happening in israel and why this genocide is happening.",
bafyreibytpma7ympq7mseuce73gdizomhdnmvbx727z5euuqvrajz7v3zu,intolerant,1,"🇮🇱 continues its murder spree in the region with the help of the U.S. 

Israelis & Zionists around the world are devoid of morals and humanity. They embrace murder. They’re the 21st century Nazis.  

🇮🇱 must be dismantled.  It’s a cancer on the world that’s metastasized beyond any treatment or cure.",
bafyreia2keg663wwzrjbqyq3yrdedtwyibauntzzisdst636dva5noxweq,intolerant,1,#Israel is an abomination that must be removed from the face of the Earth if humanity is ever to save its dignity as a species.,
bafyreie3xdki2ktgxrxx3why2bknvn65m3hhy5ubhbchbyopqog2fgvbcy,intolerant,1,"Israel gaat het gewoon doen, Gaza ""bevrijden"" ze gaan het
hele terrein annexeren. Alles. Nu al 70% maar ze gaan voor
alles. Palestijnen (moslims en christenen) mogen opzouten.
Genocide, verhongeren, whatever als ze maar optiefen van
hun land. De racistisch fascistische wereld zwijgt, kijkt toe!
BAH",
bafyreihyc7xfrgyznxadcpq4umpbp7dokujosmt4jy6no7yaaqidxwbk3e,intolerant,1,"You keep slaughtering INNOCENT children,then somewhere down the lines Israeli's are going to pay for it,does not matter if they are in Israel,they are Israel supporters.",
bafyreiacuakc4ef4dcz5jj3zmkipty6kkukruhmqrmmwdl53lcg3bn2n6q,intolerant,1,Yeah where did he say that? Matt and I both agree Israel is committing genocide. What are you on about lmao?,
bafyreiensrjzkdemxc37nxfwjakgn2nlyglgcxy7dxwzx4x6rirlbajkta,intolerant,1,"That is true and I am NOT antisemitic.

October 7th was horrific, but what the government of Israel has done to the Palestinians is a war crime.  Death and starvation.",
bafyreidlyew33td7uvln3gpln6ug4wynfjoeidp5ubmmp2exhyaxks74zu,intolerant,1,"What’s the point 

Israel is still committing ethnic cleansing of the Palestinians 

All of this is meaningless if you can’t look at yourself in the damn mirror 

Leave the dead alone",
bafyreigaxsa2nmfbpy3s4ugelgae363ryoqkdvacpz7ajkw4xu3n6teps4,intolerant,1,And don’t take my word for it just look at how many Israeli’s are fine with this. Arseholes.,
bafyreihzlyrshwjdfyncvqqd3hhdikrwrtthfwth26kzp6chrucdtdgswq,intolerant,1,"The present Israeli regime is a bunch of terrorists, war criminals, no better than the nazis that tried to extinguish the Jews.",
bafyreif4xnljv5nl2l7ox25zz7tmzw4skeuopu7gf65i65dipkvgvmnx7i,intolerant,1,"Israel gaat het gewoon doen, Gaza ""bevrijden"" ze gaan het
hele terrein annexeren. Alles. Nu al 70% maar ze gaan voor
alles. Palestijnen (moslims en christenen) mogen opzouten.
Genocide, verhongeren, whatever als ze maar optiefen van
hun land. De racistisch fascistische wereld zwijgt, kijkt toe!
BAH",
bafyreibk3w72ll5mngzt63kayifwbif4hjzstai6je2h6s75zonssedkme,intolerant,1,"Let’s call a spade a spade. The current Israeli government and the IDF are as bad as the Nazis. 
They steal Palestinian land, murder women & children, and bomb hospitals. Surely none of these barbarians can be ‘Jewish’?",
bafyreicezf2cbrcszpx5hso5pfosudkewirjek7flpktpsow46l4mv5qza,intolerant,1,"War Criminals. Liars. Murderers. Thieves. Terrorists. Looters. Land Grabbers. Ceasefire breakers. And cry wolf about every law that they break first. 

The Israel 🇮🇱",
bafyreiagamizrmaguew3uxlu2i5jcx6laguacofbe3kesd2knnyrzv6aeq,intolerant,1,Because he is the cause of the (now continuing) genocide in Palestine? Is that not enough for you?,
bafyreidxlapwe6weib4yftjwxmrmsacupsidist2drydvnt37u7wuz6rpm,intolerant,1,"#andsoitbegins 
I am so glad that the Israeli State is so supportive of murdering men, women, children & babies.  Kill all the Palestinians & soon there will be no more ... if only there was a word for the mass extermination of an entire race of people??!!",
bafyreihhiyqfogs6flnywzpwkxmkwu44csr3rvrlgfq2qditmeshd5xhw4,intolerant,1,"When Lehi and Irgun and the Haganah did it it was okay but now the shoe is on the other foot... Israel isn't just a terrorist state, they're fucking hypocrites too",
bafyreidgjgmoubjvzz6ru6xffkr6bzldts6ifdvvte4q44ntrd4ajqmhsm,intolerant,1,"Israel 💣 & murdered over 100 civilians past 24 hours. 😱 
I’m sure Israel will kill hostages too. 😡",
bafyreieeypbzgyfs6pt3ioqnrsf7o2zwqqxhrzokmi5sg3v2trc3gspsoe,intolerant,1,Israel is a scumbag nation who were attacked in response to their thieving murdering decades long apartheid campaign against Gaza the only bombs we send their way should be falling on them.,
bafyreiaod4kxwm2lcflas7a7ugaxeo4ec6yf2fs42qty4s72ngwhoqy5hy,intolerant,1,But israel are the victims /s 😭😭😭,
bafyreidk5dxqvtc6t3mmxy6zzsfmydiaij4chzolvzwm4uxnz5kvflmgta,intolerant,1,"which is why i shrug when this happened and mostly got pissed off it was on the news feed for hours.
israel and its people have been horrific to the locals for decades and are vile.",
bafyreiayflssnd3jrl3ownxcaaxk5vdytgrhzqemofqjyxgbr7hqbt2f3a,intolerant,1,"israel is made up of Infant and Child Murderers ... Rapists. Thieves, Liars and Paedophiles  !!",
bafyreibeco3k4qznwkbqsfk2ft7qv6omtjdgdq5wwixmzaapb2vomzphwm,intolerant,1,"🦉🇺🇸 If Palistians where “White”, this would not be happening. (Sad but True.)",
bafyreifyjzrofil4yvjkqybkcxay6wcoe6ywb22q6m5hhk2gqznstp47yu,intolerant,1,It doesn't surprise me that a large number of citizens of Israel want to eradicate Palestinians - they have grown up in a state that dehumanises Palestinian people while proclaiming their own supremacy above all else. If you raise Nazi's you get Nazi's.,
bafyreigfhffsh6idq7eeusyfxmtmnaktamaudnhuu7qlhtfpl35pxexzey,intolerant,1,So you're okay with Israel genociding Palestinians.,
bafyreiebb2wifjr4lkcdm56ijb7queskpwurk6pgcggd66ph4y32k4p6eq,intolerant,1,"Nope. Just Israel ambassadors who defend murdering babies. 

Don't try that racist bullshit with me.",
bafyreihmucynomjio56ns44qzgbcuqdcew742yusx7lf3mllil536zqqe4,intolerant,1,"Yeah, but so is calling out Israel for acting like modern day Nazis, so you know... Swings and roundabouts...

Which incidentally is a fond target of the Israeli government.",
bafyreifje5mk34govga5q354dbvtxcdgwqtgxkbpjs37ta2u42mnzkkydy,intolerant,1,"Morons who know nothing make nonsense statements and expect you to prove a negative. 

No different than flat earthers. 

If Israel wants to ethnically cleanse the country, why does it have democracy for 2 million Arab citizens?

When did you first hear of Gaza? On October 7?",
bafyreibc5clfaqysixnzfmi32nw6377zx5jwdrwc5zw7zpcc3eodmvoehq,intolerant,1,Breaking news no one gives a fuck if you're Jewish we give a fuck cause children are dying by the hands of settler colonialism,
bafyreiat7iipwey32v7klbkaunjpw4uvdfws52nib73qal5illxuepzaju,intolerant,1,"Everybody hates Israel because they are committing Genocide and laughing about it.

Israel hates everybody, even their 'allies' who they are happy to stab in the back over the slightest disagreement.

That is reality.",
bafyreicjypfb3c7oyysfak4irzjavaev5y64bwp6v7eubaoxbt3qu2ztni,intolerant,1,"Pretty sucky genocide, there are 6x more Palestinians than in 1948. 

You know what’s a real genocide? 

Calling for the murder if all Jews and retaking Israel “from the river to the sea”. 

Fuck off, ignoramus. 

Easy block for the person who brought us Trump but blames everyone else.",
bafyreiehnxbjlvzpzv5k37o7gmxjibyfrehhyvn7ghpslclijxbsuw7vga,intolerant,1,"You mean 
- you're upset reading news, and that's unacceptable.
- but people in Israel should live with daily terrorism, until some day an arab organisation is strong enough to massacre them all, and THAT is acceptable, because it's easier on your ego.
I guess you don't live in Israel.
Am I correct?",
bafyreie5lxej7zl7o7soggiikmqdkqsehtvbg2p4vrl5hza3qfbjs54yrq,intolerant,1,"That's just booger rolling. 

If two million+ Jews were under threat of murder, starvation and expulsion, we'd both see it for what it is: genocide and ethnic cleansing. In the case of Gaza, only one of us can admit what it is.",
bafyreiccvjbovpknafjr3h3bqhgaq77xirgnl5cnn76x2bghj5zro4i2ha,intolerant,1,"Israel responds… just in time for a longer, more-drawn-out genocide",
bafyreibrdy5ngkyg7yijsiqiw3pxpesnrtn6rirfvalpve2mgdq2kwmuee,intolerant,1,Israel are basically NAZI's.,
bafyreiefwt2zl5muogxdgbqe54xu7mzu4axx2umufvha4yr7fnktn5dciu,intolerant,1,"Israel has been slaughtering Palestinians and stealing their land for 75 years. No wonder some of them rebelled on Oct 7.

My sympathy for Israel and zionism approaches zero.",
bafyreidlqs2wtypvvtmejj3oiy2rebcabgsexjcuzxcclbxp53pmcxswsy,intolerant,1,Just as long as you learned israel is a colonial project. Go forth moron and may you be slightly less stupid thanks to me.,
bafyreia66irbk57wd6vgvz4jz7rwsubvlljruw7tc56e5cvq4q5772gd5y,intolerant,1,"Lmfao calling the IDF stormtroopers just proves the blind nationalism is just like the empire. Evil. Literally order 66 on children.

Put people in an open air prison and extremism will happen. Israel created this issue themselves.  

Last I checked colonizers are usually the genocide doers as well.",
bafyreienkbg3t7sel57pt5li7ol5ez4us32itk2yrevan7rorllcgmasme,intolerant,1,"And our buddies, the Israelis, those paragons of human rights. 😑",
bafyreiav32fx2yo5yr3iewhthrsu6cl7q3joins6ewvfzlll2u4c2aly5u,intolerant,1,"Yes Israel, the genocidal racist terrorist group, are 100 % responsible",
bafyreib6aq2ybtt7vbikzrgnwwaw6chxarp3jlihzwnevdeou6umdcorda,intolerant,1,"Israel is the entity committing genocide.

Real genocide is worse than your masturbation fantasies.",
bafyreidmbp4splsvlpj5fbiw54liayhyucydxjnbd6jnrm2xyomg25vpri,intolerant,1,"Wanting to return to your roots means learning about your culture, not committing a mass fucking genocide. Anyways, Israel is committing a genocide against the Palestinian people and you’re part of the reason it continues to be enabled. Have the day you deserve 👋",
bafyreibcsrzqufr3r7les336tbu3tz3cvemr2ycdq7fkuq7nk6mhu6h2py,intolerant,1,"I love hating antisemties like you!

Hmmmm, how do I feel about bullshit, is what you’re asking me. And the answer is, I don’t pay attention to it.

I’m sure you were delighted about Hamas attempting a Jewish genocide, raping Jewish women, killing whole families on Oct 7th, right?",
bafyreickds3cfgabqf6io4s7piscvwxnewjuzutdn4ipl4fddhx3ltnulu,intolerant,1,They are divesting from Israel not Israelis . The answer to what has Israel done is “commit war crimes to carry out a genocide”,
bafyreifpbtaknokkyad2gqff6wah3ufikxaudwfjfx7ix2wbn5xi7lddbe,intolerant,1,Too late. We left Israel's  genocidal policies toward the Palestinians and you a l-o-n-g time ago.,
bafyreidmhgchcdtnagj5usicx6u53tjfaxptopcmj37f6bm7alyl3ongse,intolerant,1,"Like your kind keep telling us. Israel is basically genociding a group while shouting, don’t genocide us. Make it make sense",
bafyreid2ek5cayqoubvzh573qiam5pjdlhcaeya6oqdrnvafcpbg4bnexm,intolerant,1,"Two young adults.
Zionists, both of them.
100,000 Palestinian people.
Murdered by you Zionists and your holocaust against them.
Now fuck off",
bafyreiekjx5awbgo2losggkkavukfa7s5msjtpuzwl7sw6yvdcvtqgjnfm,intolerant,1,"Israel nor Zionism have a right to exist. 

You specifically are a repulsive, inhumane individual on the abusive and genocidal side of humanity. 

Thankfully the world can no longer ignore your Nazi antics.",
bafyreihgj3ye7zca5iksarbzv62wfqobpbglvu2q7pg25ku5gopw435roi,intolerant,1,"Why do you, you personally, need to pretend that Israel isn't committing a genocide? Why are you tripping over your dick to excuse them?",
bafyreichyay35ywmftvehqctlxdqy5t5syzznve7cap7aslm2psyniu2ai,intolerant,1,THEY'RE NOT CHILD KILLERS LIKE YOU AND YOUR PEOPLE PIECE OF SHIT PEOPLE IN ISRAEL. YOU PEOPLE ARE DISGUSTING CHILD KILLING DEMONS. 30 THOUSAND CHILDREN YOU PEOPLE KILLED IN PALESTINE. AMERICANS HATE CHILD KILLERS LIKE YOU.,
bafyreiejudhpgg2ldbzhfevepmgcf32e3q6w3vdxaytlhxhr7ov6tpisl4,intolerant,1,"Have you considered telling Israel to stop illegally occupying Palestine and oppressing and murdering Palestinians for 76 years,
Nazi filth?",
bafyreibhg5igh5llbdosu5njavjznbstfwot7kyqrosxkmkdt63yjy6zim,intolerant,1,"Izrael does this for more than 80 years!
Why are people mentioning first the action of Hamas before condemning the terror of izrael!
What should you do if your country would be occupied, and day by day your people, beloved ones got murderd,raped, torture! Kids Deliberately mutilated?",
bafyreiapm4lnrkni5l37nfm4wdhgjh6akxspgljpizxbwx4usberggxrwu,intolerant,1,Supporters of Israel: Don’t expect me to have any sympathy for your endlessly recycled images and stories of the Nazi genocide. Your sadistic genocide in Palestine against people who played no part in your victimhood has ended your credibility as victims. You have proved yourselves monsters.,
bafyreihgqcrvtnvgnven5zwts4gmopxk2gaanizndz5u45wwikytm3i7vu,intolerant,1,"Reminds me that some1 once said that Israel can kill as many Palestinians as it wants & still be viewed acceptably among world Jewry as long as there's a pretense that it is technically not ""trying"" to kill them. That pretense has all but dissolved, but many Jewish orgs are still in support.",
bafyreidyuvjjprvwq5njnamjkdpkcr32h2a557iekzvlswjtumatezwi5i,intolerant,1,Israel’s leader and anyone that supports him are assholes and guilty of genocide.,
bafyreiagqyib6xh2gfmi3ofr33du2enkbrpmmjcaedqziev3j3zducwrl4,intolerant,1,"Shocking isn’t it. 

Israel is a terrorist state.",
bafyreienardbaf3gjvyzscu3vkkkt6m7i2l7oskkbrszikmevwace2h33u,intolerant,1,It's almost like Israel shouldn't commit genocide 🇵🇸,
bafyreia4ccft4njddfsk72d5ql3nakv52amlhzedccmoxby5ncvutn6qhu,intolerant,1,Supporting Israel’s genocide,
bafyreia4mbdcyedk43zagxworbpi4xlxcdhf4azp3hgzawlr2ebagv6fau,intolerant,1,Israel has destroyed the western world. We will never be known as anything other than terrorists to the rest of humanity all for their doomed zionist fantasy,
bafyreih2qflug2qq62bvmp6v7tfy65gvscuf6k3p5iprndsur6u3kal5qu,intolerant,1,Israelis call for the killing of all Palestinians all the time and they’re actually doing it. So please take your mind numbing hypocrisy elsewhere.,
bafyreif5222jzwsk3g44isusvyvg2wd2gim5avawaemoj336l6yyb6q5sa,intolerant,1,also for their anti-immigration stance and support for israeli genocide?,
bafyreifbglddezuvp7yfdre54aszm55zw7qcti75vaw6wrb4tcyoepgaiy,intolerant,1,"Ignorant fuckwit, 
I think Israel is an indefensible and shouldn’t have ever risen to its current incarnation. We can debate intent all day long but actions are something that are measurable. Israel commits genocide in an apartheid state of their creation and it’s fucking sick.",
bafyreiaib5gcltnd77x6cowbxsmpjsyrlwp4r7g47xqhpnmqz5vd5m2lm4,intolerant,1,Can only. Hope that one day there will be a reckoning with those. Fked up Israelis,
bafyreigj55pbg5jrt2tcm27ykwe4an3wy6fefret6wqh67vcugvtvy2myu,intolerant,1,"Quit the genocide you can quit any moment. Admit to the public you funded Hamas to pick your own boogeyman. Apologize for your citizens mocking Palestinians for not having water. 

Israel is full of Nazis and no Jew and no gentile should support your horror. Subhuman trash.",
bafyreicbp7xd7zws6mo6sofmoc3vxny5lsinbupgqoaarzzcnp52ou4nqu,intolerant,1,"Y'know, even if it wasn't genocide, it wouldn't matter because this new thing Israel just invented is really fucking bad too.",
bafyreiard5q4ip2k6agcirhbbuaros23b3watf4u6rtpr3fbeelg263etu,intolerant,1,"It's there for the whole world to see.  Blood-soaked revenge and savagery that's become a pure genocide.

Israel has become disgusting and should be a pariah.",
bafyreic6wj2qhaanemrwshspetdl7l7uk6j4xkr7thqpgvlkgf7ubgtauq,intolerant,1,israel deliberately murders the most inocent people. Anything can be justified to stop that.,
bafyreig7vmkehhe7vwhgkljmnrdbl6vo42vbo6542vcowxevoidfyvagsq,intolerant,1,BOOOOO israel is commiting genocide,
bafyreibddmrmdpnku3qm3bwrja7i2xvz2cz52c7xwn2xh2tw5n7rp7kh4y,intolerant,1,You support Israel right? That makes you no different than the Nazis.,
bafyreigvoxakhj35acel5sf4yys5wzsjsbcak3jw6xfujqhotnr6w2xd7a,intolerant,1,israel is starving palestine to death. do you think there is literally anything the palestinian people could possibly have done -- any factual matter whatsoever -- to make that okay. neither you nor i need to know literally any facts whatsoever to declare genocide wrong,
bafyreif6c4lj5q7etjmjnk7xoutyn2nqwrib2ptjsg7l4lg6e64ycfpso4,intolerant,1,#israeli shills like yourself are the ones doing mental gymnastics to pretend like they are not committing #Genocide,
bafyreihtoiry444iol5sa3pxqndwk6l7k5no5bfi2lqdspd35jkpgrxkpu,intolerant,1,"This is so f&cked up.  I
Still don’t understand why we are so beholden to Israel that we will help fund their genocide.",
bafyreicfbiaszes2ei5lw5dzp5l4m3gvlxir3p35ipaejcmzxx4tx3g3be,intolerant,1,Israel is a war criminal,
bafyreihnshhfhixmbqvjphzwp4lhf4pgumkwcmyrh5b76otaoqglngffly,intolerant,1,"I started caring when Israel was bombing schools and said Hamas was there. Then they bombed another school. Blame Hamas.

It was all Bullshit, Israel just wants to drop bombs on children.

SO FUCK ISRAEL and Nazi zionists who stand by them. They are the most vile racists POS in the world.",
bafyreiclxb3r57vgteum3a7odc6cpx2o2bkncov6ldynkrbumopxeevjwu,intolerant,1,🎯🎯🎯🎯🎯exactly. As Israel slaughters an entire society people are too afraid to call them who they are- the modern Nazis.,
bafyreigtvbqpoa4rinskb62lsan6vgybxqu5etaxwullhwo4wvpvpjeloy,intolerant,1,"Israel and Israelis will be condemned the world over and shunned for the wretched genocidal bastards they are. Utterly depraved, sadistic, evil bastards!",
bafyreifp5a4mlsg3tgf3gccykeld2nwjuzynifydtvaraoys6tfgi7kcti,intolerant,1,no more speeches about dehumanization from people who dehumanize israelis pls,
bafyreiazwjmecuagfq7yg5tct65lvierubgtmytoseaxyf4vnzeux6yake,intolerant,1,Israel starts a genocide the other side has to stop what they’re doing typical must be Christian,
bafyreigiuhks74suaztr6tmkamdwjuqkxnkvqkezdxh3efea6pxd4z5cx4,intolerant,1,Some of us think they are pro Hamas and  anti all Jewish people even those that are adamantly against the genocide in Gaza.,
bafyreiaol6lcte2ocx5gu2fgfz7obbivligeyr7uhesebv6eb7y5pn4ks4,intolerant,1,anyone who still thinks Israel has any innocence simply has their head in the sand. they haven’t hidden their intentions at all.,
bafyreidvi2rprqhk2yz5cqzqurkdlcgmeaymefbhvv6bc7ibkcnfp2broi,intolerant,1,Another crock of shit allowing Israel to keep slaughtering.,
bafyreid2fg7bu5udylphj5bdzaozxmhuwzepoy7gk7j2tjakdnzshr4d5e,intolerant,1,Israel = LIES,
bafyreignqsi67q3stlocgopwoekv35xk3alijc7jwskygmsmky2lyc37si,intolerant,1,What is even more repulsive is to find that many Israelis are now behaving like NAZIS by brandishing anti-Semitism to mask their crimes! They all make me vomit,
bafyreicyvxdtlyvqv3tz4wqwopndynjahf2n3wqzcgbjpagijlxfhxt2ie,intolerant,1,"Did you mean that facts aren’t something that the genocidal people of Israel want to accept? 

I don’t have a script, I’m not Israeli, I’m not brainwashed to hate my neighbors and see them as less than human and rejoice in the massacre of their children.",
bafyreihl2vxtki3bqvl3lmwavnte7ng32k6724ytxg4cc4ua2ihqqowy4i,intolerant,1,Israel IS committing genocide and running a piss poor propaganda campaign to provide justification and talking points for Zionist expansion.,
bafyreihoectgpgrw74ekojhxwe5qsu33gzn744yvga5gconsxwjvcucaja,intolerant,1,"No he isn't, you're just a Zionist. Israel is committing genocide.",
bafyreiavioneq74efg3y2bmrnm7nacw2m5hkj44mupemvdhyxn3zeyr42e,intolerant,1,But we’re are down with a Palestinian holocaust. ✝️🖕🏻🇺🇸,
bafyreihrhxamvver7vpa2resyyfsiah7i5wwzzztmhuxov3xgfskwbgr64,intolerant,1,"What I was saying, like unlike the state of Israel, which is committing ethnic cleansing at best or genocide at worst. That’s what I was saying. The state of Israel, blessed by the Canaanite God, YHWH to kill everyone in anyone to create a land flow with milk and honey. I thank you.",
bafyreich4buxmhrkxoaazo4mgih7hsqbdpipi7gzapq3bsdjtchovopw2q,intolerant,1,"They know exactly what they're doing, but they want to murder Palestinians more than they want to avoid shitting all over the reputation of Jewish people.",
bafyreictforfg3rxqvyr4sbki2nxjwnovhvsnr6ps6uls3kqcev3cd6u2a,intolerant,1,Israel is trying to kill them all,
bafyreifql4vorwpkfugo6d6s4ffpo7pf76urxbgt7jvddkrr6gjxeaovwm,intolerant,1,"well, that is pretty much all the time. israel is a morally bankrupt terror and apartheid state.",
bafyreiaqxcqzwggvfk3ulicr7u6vdudbo2yhqqcm6pt5jsyrlhafcg24mu,intolerant,1,"You are missing the point. 
Okay we agree that israel had massive blood on their hands and they are behaving like genocidal madmen, and not all of israel supports this. 

What now?",
bafyreickxdey4u6fho4jw4rko2sqijur7tqcg3etf5oz5o5wsqouwr2qmu,intolerant,1,At the end of the day - fuck Israel.,
bafyreih5apbz4aktqmsyrvnsydg4xcclqd6gblrp3l52ng2jgobo2rkkhi,intolerant,1,If you in anyway support Israel the imposed European and American occupiers of the indigenous Palestinians you’re disgusting.,
bafyreiavcdmoyj47ydzxjfgdpn5pde3vngimwqsq7h5zukyz3igp2mm24i,intolerant,1,you’re right! they’re orchestrating a genocide on palestinians.,
bafyreidikdx7sixoesz4vr67rvzspotvnvzikfkombgos3z2nxfxjj6zv4,intolerant,1,We’re not falling for all your “any bad thing said or done against an Israeli is therefore antisemitism” horseshit because THE GOVERNMENT OF ISRAEL IS COMMITTING GENOCIDE.,
bafyreigz4tdht6mtqk52txka4wijz42m2vikgo5dotxxnzupmvjcjpju4e,intolerant,1,"Like they always have to say shibboleth ""Hamas is really really bad"" before discussing the genocide of the Palestinians and decades of Israeli war crimes towards the Palestinians and violations of UN anything and everything.",
bafyreiamviehosggmxhn5dr4g2hikazihmlqvein6m5y4ha3kpfa26xk4y,intolerant,1,Israeli's are now Nazi's their genocide in Gaza has cemented what they have become.,
bafyreia2lbvygsbrn7jzpqdexl5pwx2xwbs4z3rrcdkheghfrwvfms7qee,intolerant,1,Left … right… doesn’t matter. If you are a Zionist you believe in land theft and genocide of a peaceful nation. The world sees and there will be consequences,
bafyreibvavqq33jjh4feiijcpf325zz25n35zsepk56sgxe4o4kaoqustm,intolerant,1,It is genocide. Israel is villainous,
bafyreihkwkk45utqr4duxykkhoio3u7kfo2xh5bcbsizik6yjjax2t3g2m,intolerant,1,"""israel"" is a terrorist state.",
bafyreia64mbscrg42cbvk3ehd3gmjr3vxg3gsu6iqbcbkazqcq27vfowmu,intolerant,1,99.9% innocent victims. This is genocide and the Israeli Zionist perpetrators need to be dammed!!!,
